individual	time	statistic	proportion	rate_eur2afr	replicate
eur_11	20000	indirect f4-ratio	0.037888279258651236	0.1	14
eur_12	18000	indirect f4-ratio	0.017583272130297645	0.1	14
eur_13	16000	indirect f4-ratio	0.017712878558776457	0.1	14
eur_14	14000	indirect f4-ratio	0.025748477124465374	0.1	14
eur_15	12000	indirect f4-ratio	0.05490992353220725	0.1	14
eur_16	10000	indirect f4-ratio	0.04194928068432202	0.1	14
eur_17	8000	indirect f4-ratio	0.022421912126841526	0.1	14
eur_18	6000	indirect f4-ratio	0.026396509266859658	0.1	14
eur_19	4000	indirect f4-ratio	0.00725795999481571	0.1	14
eur_20	2000	indirect f4-ratio	0.01922495355769649	0.1	14
eur_21	0	indirect f4-ratio	-0.0019440964271826289	0.1	14
eur_1	40000	indirect f4-ratio	-0.007477466553494239	0.125	14
eur_2	38000	indirect f4-ratio	-0.00820500383978029	0.125	14
eur_3	36000	indirect f4-ratio	0.0013742370963177875	0.125	14
eur_4	34000	indirect f4-ratio	0.033870902550422355	0.125	14
eur_5	32000	indirect f4-ratio	2.4251242876183188e-4	0.125	14
eur_6	30000	indirect f4-ratio	0.00375894264581067	0.125	14
eur_7	28000	indirect f4-ratio	-0.026150923568166284	0.125	14
eur_8	26000	indirect f4-ratio	-0.002748474192635797	0.125	14
eur_9	24000	indirect f4-ratio	-0.010306778222384017	0.125	14
eur_10	22000	indirect f4-ratio	-0.0121256214380987	0.125	14
eur_11	20000	indirect f4-ratio	-0.010993896770542744	0.125	14
eur_12	18000	indirect f4-ratio	0.0027080554545085844	0.125	14
eur_13	16000	indirect f4-ratio	-0.0016975870013338223	0.125	14
eur_14	14000	indirect f4-ratio	-0.01903722565781507	0.125	14
eur_15	12000	indirect f4-ratio	-0.007356210339113378	0.125	14
eur_16	10000	indirect f4-ratio	-0.0395295258882018	0.125	14
eur_17	8000	indirect f4-ratio	-0.01899680691968797	0.125	14
eur_18	6000	indirect f4-ratio	-0.004931086051493505	0.125	14
eur_19	4000	indirect f4-ratio	0.029505678832706828	0.125	14
eur_20	2000	indirect f4-ratio	-0.02801018552200807	0.125	14
eur_21	0	indirect f4-ratio	0.006103229457176229	0.125	14
eur_1	40000	indirect f4-ratio	0.07437291703209958	0.15000000000000002	14
eur_2	38000	indirect f4-ratio	0.07669707068935272	0.15000000000000002	14
eur_3	36000	indirect f4-ratio	0.08147693387125066	0.15000000000000002	14
eur_4	34000	indirect f4-ratio	0.04446588317838962	0.15000000000000002	14
eur_5	32000	indirect f4-ratio	0.06275214874583401	0.15000000000000002	14
eur_6	30000	indirect f4-ratio	0.08476583055604281	0.15000000000000002	14
eur_7	28000	indirect f4-ratio	0.07226802315383274	0.15000000000000002	14
eur_8	26000	indirect f4-ratio	0.047974039642168065	0.15000000000000002	14
eur_9	24000	indirect f4-ratio	0.06911068233643225	0.15000000000000002	14
eur_10	22000	indirect f4-ratio	0.0953780038589721	0.15000000000000002	14
eur_11	20000	indirect f4-ratio	0.1080512190843711	0.15000000000000002	14
eur_12	18000	indirect f4-ratio	0.08757235572706534	0.15000000000000002	14
eur_13	16000	indirect f4-ratio	0.06818979126469038	0.15000000000000002	14
eur_14	14000	indirect f4-ratio	0.0707332047009297	0.15000000000000002	14
eur_15	12000	indirect f4-ratio	0.09103666023504642	0.15000000000000002	14
eur_16	10000	indirect f4-ratio	0.050605156990001676	0.15000000000000002	14
eur_17	8000	indirect f4-ratio	0.02394316786528672	0.15000000000000002	14
eur_18	6000	indirect f4-ratio	0.0633660761269953	0.15000000000000002	14
eur_19	4000	indirect f4-ratio	0.05990177161901422	0.15000000000000002	14
eur_20	2000	indirect f4-ratio	0.10129801789159798	0.15000000000000002	14
eur_21	0	indirect f4-ratio	0.0753376600596386	0.15000000000000002	14
eur_1	40000	indirect f4-ratio	0.04969189445410016	0.17500000000000002	14
eur_2	38000	indirect f4-ratio	0.027373992731869135	0.17500000000000002	14
eur_3	36000	indirect f4-ratio	0.060475588560594096	0.17500000000000002	14
eur_4	34000	indirect f4-ratio	0.04005372096697746	0.17500000000000002	14
eur_5	32000	indirect f4-ratio	0.04870437667878014	0.17500000000000002	14
eur_6	30000	indirect f4-ratio	0.056012008216147935	0.17500000000000002	14
eur_7	28000	indirect f4-ratio	0.05905356296413333	0.17500000000000002	14
eur_8	26000	indirect f4-ratio	0.049138884499920876	0.17500000000000002	14
eur_9	24000	indirect f4-ratio	0.040725233054194954	0.17500000000000002	14
eur_10	22000	indirect f4-ratio	0.06493916890504026	0.17500000000000002	14
eur_11	20000	indirect f4-ratio	0.02986253752567547	0.17500000000000002	14
eur_12	18000	indirect f4-ratio	0.045702322641807513	0.17500000000000002	14
eur_13	16000	indirect f4-ratio	0.06067309211565808	0.17500000000000002	14
eur_14	14000	indirect f4-ratio	0.05684152314741664	0.17500000000000002	14
eur_15	12000	indirect f4-ratio	0.05032390583030488	0.17500000000000002	14
eur_16	10000	indirect f4-ratio	0.03499762995733935	0.17500000000000002	14
eur_17	8000	indirect f4-ratio	0.0404882287881182	0.17500000000000002	14
eur_18	6000	indirect f4-ratio	0.056723021014378205	0.17500000000000002	14
eur_19	4000	indirect f4-ratio	0.023463422341602258	0.17500000000000002	14
eur_20	2000	indirect f4-ratio	0.035669142044556734	0.17500000000000002	14
eur_21	0	indirect f4-ratio	0.036103649865697474	0.17500000000000002	14
eur_1	40000	indirect f4-ratio	0.018062827225130862	0.2	14
eur_2	38000	indirect f4-ratio	0.023123909249563646	0.2	14
eur_3	36000	indirect f4-ratio	0.019022687609074995	0.2	14
eur_4	34000	indirect f4-ratio	-0.00859511343804531	0.2	14
eur_5	32000	indirect f4-ratio	-0.00610820244328103	0.2	14
eur_6	30000	indirect f4-ratio	0.016884816753926613	0.2	14
eur_7	28000	indirect f4-ratio	0.055410122164048836	0.2	14
eur_8	26000	indirect f4-ratio	-0.02534904013961614	0.2	14
eur_9	24000	indirect f4-ratio	0.017059336823734617	0.2	14
eur_10	22000	indirect f4-ratio	-0.011649214659685825	0.2	14
eur_11	20000	indirect f4-ratio	-0.006326352530541035	0.2	14
eur_12	18000	indirect f4-ratio	0.008027923211169297	0.2	14
eur_13	16000	indirect f4-ratio	-0.009860383944153783	0.2	14
eur_14	14000	indirect f4-ratio	-0.015008726003490347	0.2	14
eur_15	12000	indirect f4-ratio	-0.006413612565445037	0.2	14
eur_16	10000	indirect f4-ratio	-0.010907504363001808	0.2	14
eur_17	8000	indirect f4-ratio	-0.050000000000000044	0.2	14
eur_18	6000	indirect f4-ratio	-0.00855148342059353	0.2	14
eur_19	4000	indirect f4-ratio	-0.05929319371727759	0.2	14
eur_20	2000	indirect f4-ratio	-0.034947643979057696	0.2	14
eur_21	0	indirect f4-ratio	-0.024956369982548132	0.2	14
eur_1	40000	indirect f4-ratio	-0.09935684187181182	0.225	14
eur_2	38000	indirect f4-ratio	-0.031137724550898138	0.225	14
eur_3	36000	indirect f4-ratio	-0.03912175648702587	0.225	14
eur_4	34000	indirect f4-ratio	-0.034198270126413854	0.225	14
eur_5	32000	indirect f4-ratio	-0.015923708139276904	0.225	14
eur_6	30000	indirect f4-ratio	-0.08937680195165232	0.225	14
eur_7	28000	indirect f4-ratio	-0.05925925925925912	0.225	14
eur_8	26000	indirect f4-ratio	-0.15227323131514736	0.225	14
eur_9	24000	indirect f4-ratio	-0.04200487913062756	0.225	14
eur_10	22000	indirect f4-ratio	-0.11426036815258356	0.225	14
eur_11	20000	indirect f4-ratio	-0.1294743845642048	0.225	14
eur_12	18000	indirect f4-ratio	-0.081170991350632	0.225	14
eur_13	16000	indirect f4-ratio	-0.11811931692171207	0.225	14
eur_14	14000	indirect f4-ratio	-0.09589709469948993	0.225	14
eur_15	12000	indirect f4-ratio	-0.09518740297183403	0.225	14
eur_16	10000	indirect f4-ratio	-0.13186959414504318	0.225	14
eur_17	8000	indirect f4-ratio	-0.10738522954091811	0.225	14
eur_18	6000	indirect f4-ratio	-0.12636948325571096	0.225	14
eur_19	4000	indirect f4-ratio	-0.13865602129075172	0.225	14
eur_20	2000	indirect f4-ratio	-0.12783322244400086	0.225	14
eur_21	0	indirect f4-ratio	-0.1577733422044798	0.225	14
eur_1	40000	indirect f4-ratio	-0.027403374096224287	0.25	14
eur_2	38000	indirect f4-ratio	-0.0200392751941445	0.25	14
eur_3	36000	indirect f4-ratio	-0.011648665536017067	0.25	14
eur_4	34000	indirect f4-ratio	-0.08511113094706779	0.25	14
eur_5	32000	indirect f4-ratio	-0.02642149424261353	0.25	14
eur_6	30000	indirect f4-ratio	-0.06234937070427571	0.25	14
eur_7	28000	indirect f4-ratio	-0.052709095777916604	0.25	14
eur_8	26000	indirect f4-ratio	-0.08051414799607248	0.25	14
eur_9	24000	indirect f4-ratio	-0.03307149870570392	0.25	14
eur_10	22000	indirect f4-ratio	-0.005712755511916523	0.25	14
eur_11	20000	indirect f4-ratio	-0.05132553780237448	0.25	14
eur_12	18000	indirect f4-ratio	-0.03829331429081506	0.25	14
eur_13	16000	indirect f4-ratio	-0.044407747924662955	0.25	14
eur_14	14000	indirect f4-ratio	-0.040480228510220595	0.25	14
eur_15	12000	indirect f4-ratio	-0.0561903061679907	0.25	14
eur_16	10000	indirect f4-ratio	-0.018521824511291696	0.25	14
eur_17	8000	indirect f4-ratio	-0.045434258680710604	0.25	14
eur_18	6000	indirect f4-ratio	-0.04980808711952145	0.25	14
eur_19	4000	indirect f4-ratio	-0.051682585021869176	0.25	14
eur_20	2000	indirect f4-ratio	-0.0681067571186289	0.25	14
eur_21	0	indirect f4-ratio	-0.11180041060430246	0.25	14
eur_1	40000	indirect f4-ratio	0.09339388934764659	0	15
eur_2	38000	indirect f4-ratio	0.032122213047068526	0	15
eur_3	36000	indirect f4-ratio	0.04847233691164321	0	15
eur_4	34000	indirect f4-ratio	0.08290668868703555	0	15
eur_5	32000	indirect f4-ratio	0.0753922378199835	0	15
eur_6	30000	indirect f4-ratio	0.07960363336085885	0	15
eur_7	28000	indirect f4-ratio	0.07415359207266725	0	15
eur_8	26000	indirect f4-ratio	0.0785301403798514	0	15
eur_9	24000	indirect f4-ratio	0.05392237819983492	0	15
eur_10	22000	indirect f4-ratio	0.04442609413707688	0	15
eur_11	20000	indirect f4-ratio	0.027580511973575583	0	15
eur_12	18000	indirect f4-ratio	0.09421965317919079	0	15
eur_13	16000	indirect f4-ratio	0.0696118909991742	0	15
eur_14	14000	indirect f4-ratio	0.04789430222956237	0	15
eur_15	12000	indirect f4-ratio	0.0831544178364988	0	15
eur_16	10000	indirect f4-ratio	0.08191577208918244	0	15
eur_17	8000	indirect f4-ratio	0.060363336085879404	0	15
eur_18	6000	indirect f4-ratio	0.08257638315441784	0	15
eur_19	4000	indirect f4-ratio	0.0917423616845583	0	15
eur_20	2000	indirect f4-ratio	0.033938893476465726	0	15
eur_21	0	indirect f4-ratio	0.062180016515276715	0	15
eur_1	40000	indirect f4-ratio	0.06147625531212608	0.025	15
eur_2	38000	indirect f4-ratio	0.06560217848743655	0.025	15
eur_3	36000	indirect f4-ratio	0.03639064240623835	0.025	15
eur_4	34000	indirect f4-ratio	0.0346577546726079	0.025	15
eur_5	32000	indirect f4-ratio	0.028015018360358135	0.025	15
eur_6	30000	indirect f4-ratio	0.08643809052275442	0.025	15
eur_7	28000	indirect f4-ratio	0.047283079589058086	0.025	15
eur_8	26000	indirect f4-ratio	0.05813425754012458	0.025	15
eur_9	24000	indirect f4-ratio	0.05252300202170235	0.025	15
eur_10	22000	indirect f4-ratio	0.06799521392911667	0.025	15
eur_11	20000	indirect f4-ratio	0.05046004043404717	0.025	15
eur_12	18000	indirect f4-ratio	0.052275446631183775	0.025	15
eur_13	16000	indirect f4-ratio	0.041135454057845355	0.025	15
eur_14	14000	indirect f4-ratio	0.04724182035730495	0.025	15
eur_15	12000	indirect f4-ratio	0.05693773981928463	0.025	15
eur_16	10000	indirect f4-ratio	0.03981515864174601	0.025	15
eur_17	8000	indirect f4-ratio	0.057680405990840455	0.025	15
eur_18	6000	indirect f4-ratio	0.03812353013986869	0.025	15
eur_19	4000	indirect f4-ratio	0.033585014647027234	0.025	15
eur_20	2000	indirect f4-ratio	0.06551966002393028	0.025	15
eur_21	0	indirect f4-ratio	0.048809671163922874	0.025	15
eur_1	40000	indirect f4-ratio	0.07084329122567423	0.05	15
eur_2	38000	indirect f4-ratio	0.08351826561966547	0.05	15
eur_3	36000	indirect f4-ratio	0.11804370092181626	0.05	15
eur_4	34000	indirect f4-ratio	0.033586548310003406	0.05	15
eur_5	32000	indirect f4-ratio	0.08129907818368043	0.05	15
eur_6	30000	indirect f4-ratio	0.09747354045749401	0.05	15
eur_7	28000	indirect f4-ratio	0.08945032434277911	0.05	15
eur_8	26000	indirect f4-ratio	0.060387504267668146	0.05	15
eur_9	24000	indirect f4-ratio	0.0766899965858655	0.05	15
eur_10	22000	indirect f4-ratio	0.06427108228064182	0.05	15
eur_11	20000	indirect f4-ratio	0.06875213383407297	0.05	15
eur_12	18000	indirect f4-ratio	0.058296346876066885	0.05	15
eur_13	16000	indirect f4-ratio	0.095595766473199	0.05	15
eur_14	14000	indirect f4-ratio	0.07511095937179924	0.05	15
eur_15	12000	indirect f4-ratio	0.07604984636394674	0.05	15
eur_16	10000	indirect f4-ratio	0.05560771594400815	0.05	15
eur_17	8000	indirect f4-ratio	0.10067429156708763	0.05	15
eur_18	6000	indirect f4-ratio	0.05368726527825196	0.05	15
eur_19	4000	indirect f4-ratio	0.08027483782861045	0.05	15
eur_20	2000	indirect f4-ratio	0.05087060430180945	0.05	15
eur_21	0	indirect f4-ratio	0.09448617275520654	0.05	15
eur_1	40000	indirect f4-ratio	0.05842132594772376	0.07500000000000001	15
eur_2	38000	indirect f4-ratio	0.03609139691881591	0.07500000000000001	15
eur_3	36000	indirect f4-ratio	0.10866366626276602	0.07500000000000001	15
eur_4	34000	indirect f4-ratio	0.04253938030119431	0.07500000000000001	15
eur_5	32000	indirect f4-ratio	0.07261554440020768	0.07500000000000001	15
eur_6	30000	indirect f4-ratio	0.04734291154578496	0.07500000000000001	15
eur_7	28000	indirect f4-ratio	0.07542842305694997	0.07500000000000001	15
eur_8	26000	indirect f4-ratio	0.08001557902025269	0.07500000000000001	15
eur_9	24000	indirect f4-ratio	0.0778085511511164	0.07500000000000001	15
eur_10	22000	indirect f4-ratio	0.08174658127055556	0.07500000000000001	15
eur_11	20000	indirect f4-ratio	0.05798857538514801	0.07500000000000001	15
eur_12	18000	indirect f4-ratio	0.09948935433616057	0.07500000000000001	15
eur_13	16000	indirect f4-ratio	0.020988402284922936	0.07500000000000001	15
eur_14	14000	indirect f4-ratio	0.07447637181928324	0.07500000000000001	15
eur_15	12000	indirect f4-ratio	0.06279210662973855	0.07500000000000001	15
eur_16	10000	indirect f4-ratio	0.03864462523801271	0.07500000000000001	15
eur_17	8000	indirect f4-ratio	0.028474987017483078	0.07500000000000001	15
eur_18	6000	indirect f4-ratio	0.06266228146096586	0.07500000000000001	15
eur_19	4000	indirect f4-ratio	0.020642201834862317	0.07500000000000001	15
eur_20	2000	indirect f4-ratio	0.05322831919681492	0.07500000000000001	15
eur_21	0	indirect f4-ratio	0.04881426345854245	0.07500000000000001	15
eur_1	40000	indirect f4-ratio	0.10145663956639561	0.1	15
eur_2	38000	indirect f4-ratio	0.09675643631436304	0.1	15
eur_3	36000	indirect f4-ratio	0.1079776422764227	0.1	15
eur_4	34000	indirect f4-ratio	0.10929031165311653	0.1	15
eur_5	32000	indirect f4-ratio	0.13300304878048785	0.1	15
eur_6	30000	indirect f4-ratio	0.08019986449864491	0.1	15
eur_7	28000	indirect f4-ratio	0.054496951219512146	0.1	15
eur_8	26000	indirect f4-ratio	0.10128726287262879	0.1	15
eur_9	24000	indirect f4-ratio	0.09688346883468835	0.1	15
eur_10	22000	indirect f4-ratio	0.05902777777777779	0.1	15
eur_11	20000	indirect f4-ratio	0.07753218157181563	0.1	15
eur_12	18000	indirect f4-ratio	0.06571815718157181	0.1	15
eur_13	16000	indirect f4-ratio	0.10370088075880746	0.1	15
eur_14	14000	indirect f4-ratio	0.07160399728997291	0.1	15
eur_15	12000	indirect f4-ratio	0.08735602981029811	0.1	15
eur_16	10000	indirect f4-ratio	0.07469512195121952	0.1	15
eur_17	8000	indirect f4-ratio	0.07465277777777768	0.1	15
eur_18	6000	indirect f4-ratio	0.07897188346883466	0.1	15
eur_19	4000	indirect f4-ratio	0.0910823170731706	0.1	15
eur_20	2000	indirect f4-ratio	0.07477981029810299	0.1	15
eur_21	0	indirect f4-ratio	0.08206300813008127	0.1	15
eur_1	40000	indirect f4-ratio	0.0330336788679082	0.125	15
eur_2	38000	indirect f4-ratio	0.036603724891393075	0.125	15
eur_3	36000	indirect f4-ratio	0.040904985160651997	0.125	15
eur_4	34000	indirect f4-ratio	0.04284055228181849	0.125	15
eur_5	32000	indirect f4-ratio	0.017205041077035577	0.125	15
eur_6	30000	indirect f4-ratio	0.029420620241730755	0.125	15
eur_7	28000	indirect f4-ratio	0.05161512323110673	0.125	15
eur_8	26000	indirect f4-ratio	0.010236999440836114	0.125	15
eur_9	24000	indirect f4-ratio	0.04262548926835563	0.125	15
eur_10	22000	indirect f4-ratio	0.05376575336573608	0.125	15
eur_11	20000	indirect f4-ratio	0.06266936212310203	0.125	15
eur_12	18000	indirect f4-ratio	0.050711858574562285	0.125	15
eur_13	16000	indirect f4-ratio	0.031270162157512216	0.125	15
eur_14	14000	indirect f4-ratio	3.010882188481112e-4	0.125	15
eur_15	12000	indirect f4-ratio	0.05901329089423202	0.125	15
eur_16	10000	indirect f4-ratio	0.014323196696632068	0.125	15
eur_17	8000	indirect f4-ratio	0.005548625747343938	0.125	15
eur_18	6000	indirect f4-ratio	0.023915007097079388	0.125	15
eur_19	4000	indirect f4-ratio	0.011355327110843416	0.125	15
eur_20	2000	indirect f4-ratio	0.016387801625876275	0.125	15
eur_21	0	indirect f4-ratio	0.03935653146371876	0.125	15
eur_1	40000	indirect f4-ratio	0.09135385913116822	0.15000000000000002	15
eur_2	38000	indirect f4-ratio	0.13450021088148456	0.15000000000000002	15
eur_3	36000	indirect f4-ratio	0.04909320961619568	0.15000000000000002	15
eur_4	34000	indirect f4-ratio	0.089329396878953915	0.15000000000000002	15
eur_5	32000	indirect f4-ratio	0.061071277941796676	0.15000000000000002	15
eur_6	30000	indirect f4-ratio	0.09375790805567263	0.15000000000000002	15
eur_7	28000	indirect f4-ratio	0.038422606495149725	0.15000000000000002	15
eur_8	26000	indirect f4-ratio	0.0808519611978068	0.15000000000000002	15
eur_9	24000	indirect f4-ratio	0.07688738928722061	0.15000000000000002	15
eur_10	22000	indirect f4-ratio	0.08334036271615342	0.15000000000000002	15
eur_11	20000	indirect f4-ratio	0.12167861661746093	0.15000000000000002	15
eur_12	18000	indirect f4-ratio	0.06263180092787846	0.15000000000000002	15
eur_13	16000	indirect f4-ratio	0.09059468578658791	0.15000000000000002	15
eur_14	14000	indirect f4-ratio	0.0874314635175032	0.15000000000000002	15
eur_15	12000	indirect f4-ratio	0.09067903838043012	0.15000000000000002	15
eur_16	10000	indirect f4-ratio	0.08283424715309995	0.15000000000000002	15
eur_17	8000	indirect f4-ratio	0.0625896246309573	0.15000000000000002	15
eur_18	6000	indirect f4-ratio	0.08734711092366088	0.15000000000000002	15
eur_19	4000	indirect f4-ratio	0.09278785322648664	0.15000000000000002	15
eur_20	2000	indirect f4-ratio	0.057528469000421745	0.15000000000000002	15
eur_21	0	indirect f4-ratio	0.049514972585406936	0.15000000000000002	15
eur_1	40000	indirect f4-ratio	0.08403968987265498	0.17500000000000002	15
eur_2	38000	indirect f4-ratio	0.11637809826055523	0.17500000000000002	15
eur_3	36000	indirect f4-ratio	0.075121520106054	0.17500000000000002	15
eur_4	34000	indirect f4-ratio	0.0472823685373398	0.17500000000000002	15
eur_5	32000	indirect f4-ratio	0.06752902422367746	0.17500000000000002	15
eur_6	30000	indirect f4-ratio	0.12509540834772837	0.17500000000000002	15
eur_7	28000	indirect f4-ratio	0.06748885228779189	0.17500000000000002	15
eur_8	26000	indirect f4-ratio	0.055115896035029976	0.17500000000000002	15
eur_9	24000	indirect f4-ratio	0.048648214357449926	0.17500000000000002	15
eur_10	22000	indirect f4-ratio	0.0917928734985739	0.17500000000000002	15
eur_11	20000	indirect f4-ratio	0.079138713694613	0.17500000000000002	15
eur_12	18000	indirect f4-ratio	0.04410878560237819	0.17500000000000002	15
eur_13	16000	indirect f4-ratio	0.07403687783714308	0.17500000000000002	15
eur_14	14000	indirect f4-ratio	0.07319326718354568	0.17500000000000002	15
eur_15	12000	indirect f4-ratio	0.034708552605150156	0.17500000000000002	15
eur_16	10000	indirect f4-ratio	0.06945727714618577	0.17500000000000002	15
eur_17	8000	indirect f4-ratio	0.02044751536576561	0.17500000000000002	15
eur_18	6000	indirect f4-ratio	0.04961234081870414	0.17500000000000002	15
eur_19	4000	indirect f4-ratio	0.05644156991925442	0.17500000000000002	15
eur_20	2000	indirect f4-ratio	0.020648375045193568	0.17500000000000002	15
eur_21	0	indirect f4-ratio	0.04338569075643761	0.17500000000000002	15
eur_1	40000	indirect f4-ratio	0.037648783853717505	0.2	15
eur_2	38000	indirect f4-ratio	0.05282904950836642	0.2	15
eur_3	36000	indirect f4-ratio	0.040624460928066264	0.2	15
eur_4	34000	indirect f4-ratio	0.008495773676039375	0.2	15
eur_5	32000	indirect f4-ratio	0.012247714335000937	0.2	15
