sample1	sample2	rel	country_pair	region_pair	time_pair	distance	n_ibd	total_ibd
RISE600	RISE601	none	Russia:Russia	Asia:Asia	(0,2500]:(0,2500]	0	4	45.44107791812458
RISE600	RISE602	none	Russia:Russia	Asia:Asia	(0,2500]:(0,2500]	8.372574275573685e-4	3	37.27764198162517
RISE601	DA117	none	Russia:Kyrgyzstan	Asia:Asia	(0,2500]:(0,2500]	0.011958143668646906	1	10.88823905147089
RISE601	DA92	none	Russia:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0.00890829388828186	1	13.8874805395051
RISE601	RISE602	none	Russia:Russia	Asia:Asia	(0,2500]:(0,2500]	8.372574275573685e-4	2	22.137562152151105
RISE602	DA205	none	Russia:Kazakhstan	Asia:Asia	(0,2500]:(0,2500]	0.01203855473053139	1	11.675185029761913
RISE602	VK288	none	Russia:Denmark	Asia:Europe	(0,2500]:(0,2500]	0.07585914644919227	1	21.746316104605576
RISE61	Kunila1	none	Denmark:Estonia	Europe:Europe	(2500,5000]:(2500,5000]	0.014591298777010908	1	10.54618914495114
RISE61	Kunila2	none	Denmark:Estonia	Europe:Europe	(2500,5000]:(2500,5000]	0.01453000344115582	1	12.191338180512659
RISE61	MA2203	none	Denmark:Turkey	Europe:Asia	(2500,5000]:(2500,5000]	0.027354111208372316	1	14.961993815367906
RISE61	NEO44	none	Denmark:Sweden	Europe:Europe	(2500,5000]:(2500,5000]	0.001094482526128216	1	10.955497999999977
RISE61	NEO51	none	Denmark:Sweden	Europe:Europe	(2500,5000]:(2500,5000]	0.0011720042662038401	1	10.183618727061031
RISE61	NEO738	none	Denmark:Denmark	Europe:Europe	(2500,5000]:(2500,5000]	0.0014295219480651555	1	11.335426758057508
RISE61	NEO92	none	Denmark:Denmark	Europe:Europe	(2500,5000]:(2500,5000]	5.078907362809478e-4	1	10.91840590187654
RISE61	QUIN58	none	Denmark:France	Europe:Europe	(2500,5000]:(2500,5000]	0.015867261893597145	1	12.005345577696886
RISE61	RISE1161	none	Denmark:Poland	Europe:Europe	(2500,5000]:(2500,5000]	0.01167200068540094	1	10.75872989464175
RISE61	RISE1170	none	Denmark:Poland	Europe:Europe	(2500,5000]:(2500,5000]	0.01167200068540094	1	10.806528033207798
RISE61	RISE1246	none	Denmark:Poland	Europe:Europe	(2500,5000]:(2500,5000]	0.011011884489041827	1	12.49730412963251
RISE61	RISE671	none	Denmark:Russia	Europe:Asia	(2500,5000]:(2500,5000]	0.07839116085375951	1	14.961993815367906
RISE61	RISE675	none	Denmark:Russia	Europe:Asia	(2500,5000]:(2500,5000]	0.07852521951577086	1	13.363475358474474
RISE61	RISE94	none	Denmark:Sweden	Europe:Europe	(2500,5000]:(2500,5000]	0.002392864392313113	1	11.350023229197081
RISE61	ber1M	none	Denmark:Sweden	Europe:Europe	(2500,5000]:(2500,5000]	0.004624499972970051	2	26.770053788694497
RISE61	ber2F	none	Denmark:Sweden	Europe:Europe	(2500,5000]:(2500,5000]	0.004624499972970051	2	24.571119911874078
RISE662	RISE664	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	0	54	1502.094743451145
RISE662	RISE670	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	9.080198235721578e-4	5	88.26154856569406
RISE662	RISE671	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	9.080198235721578e-4	4	51.690830521906356
RISE662	RISE672	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	9.080198235721578e-4	8	136.10627649369172
RISE662	RISE674	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	9.080198235721578e-4	2	22.66490955335317
RISE662	RISE675	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	6.888396039717834e-4	2	40.847811118727066
RISE662	RISE680	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	6.888396039717834e-4	10	145.75042233422033
RISE662	RISE681	none	Russia:Russia	Asia:Asia	(2500,5000]:(2500,5000]	6.888396039717834e-4	6	70.61235029706641
